file_name,d1p,d1v,file_name_with_full_attributes
slider/test/section_04_0022.wav,ac,0.06,slider/test/section_04_target_test_normal_0022_ac_0.06.wav
slider/test/section_04_0023.wav,ac,0.10,slider/test/section_04_target_test_normal_0023_ac_0.10.wav
slider/test/section_04_0024.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0024_ac_0.03.wav
slider/test/section_04_0025.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0025_ac_0.03.wav
slider/test/section_04_0026.wav,ac,0.12,slider/test/section_04_target_test_anomaly_0026_ac_0.12.wav
slider/test/section_04_0027.wav,ac,0.11,slider/test/section_04_source_test_anomaly_0027_ac_0.11.wav
slider/test/section_04_0028.wav,ac,0.12,slider/test/section_04_target_test_normal_0028_ac_0.12.wav
slider/test/section_04_0029.wav,ac,0.12,slider/test/section_04_target_test_normal_0029_ac_0.12.wav
slider/test/section_04_0030.wav,ac,0.04,slider/test/section_04_target_test_anomaly_0030_ac_0.04.wav
slider/test/section_04_0031.wav,ac,0.11,slider/test/section_04_source_test_normal_0031_ac_0.11.wav
slider/test/section_04_0032.wav,ac,0.13,slider/test/section_04_target_test_normal_0032_ac_0.13.wav
slider/test/section_04_0033.wav,ac,0.05,slider/test/section_04_source_test_normal_0033_ac_0.05.wav
slider/test/section_04_0034.wav,ac,0.04,slider/test/section_04_target_test_anomaly_0034_ac_0.04.wav
slider/test/section_04_0035.wav,ac,0.05,slider/test/section_04_source_test_anomaly_0035_ac_0.05.wav
slider/test/section_04_0036.wav,ac,0.07,slider/test/section_04_source_test_normal_0036_ac_0.07.wav
slider/test/section_04_0037.wav,ac,0.13,slider/test/section_04_target_test_anomaly_0037_ac_0.13.wav
slider/test/section_04_0038.wav,ac,0.11,slider/test/section_04_source_test_normal_0038_ac_0.11.wav
slider/test/section_04_0039.wav,ac,0.06,slider/test/section_04_target_test_anomaly_0039_ac_0.06.wav
slider/test/section_04_0040.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0040_ac_0.09.wav
slider/test/section_04_0041.wav,ac,0.05,slider/test/section_04_source_test_normal_0041_ac_0.05.wav
slider/test/section_04_0042.wav,ac,0.06,slider/test/section_04_target_test_normal_0042_ac_0.06.wav
slider/test/section_04_0043.wav,ac,0.08,slider/test/section_04_target_test_normal_0043_ac_0.08.wav
slider/test/section_04_0044.wav,ac,0.06,slider/test/section_04_target_test_normal_0044_ac_0.06.wav
slider/test/section_04_0045.wav,ac,0.06,slider/test/section_04_target_test_normal_0045_ac_0.06.wav
slider/test/section_04_0046.wav,ac,0.02,slider/test/section_04_target_test_anomaly_0046_ac_0.02.wav
slider/test/section_04_0047.wav,ac,0.12,slider/test/section_04_target_test_normal_0047_ac_0.12.wav
slider/test/section_04_0048.wav,ac,0.13,slider/test/section_04_target_test_normal_0048_ac_0.13.wav
slider/test/section_04_0049.wav,ac,0.03,slider/test/section_04_source_test_normal_0049_ac_0.03.wav
slider/test/section_04_0050.wav,ac,0.02,slider/test/section_04_target_test_anomaly_0050_ac_0.02.wav
slider/test/section_04_0051.wav,ac,0.02,slider/test/section_04_target_test_anomaly_0051_ac_0.02.wav
slider/test/section_04_0052.wav,ac,0.01,slider/test/section_04_target_test_normal_0052_ac_0.01.wav
slider/test/section_04_0053.wav,ac,0.11,slider/test/section_04_source_test_normal_0053_ac_0.11.wav
slider/test/section_04_0054.wav,ac,0.11,slider/test/section_04_source_test_anomaly_0054_ac_0.11.wav
slider/test/section_04_0055.wav,ac,0.13,slider/test/section_04_target_test_normal_0055_ac_0.13.wav
slider/test/section_04_0056.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0056_ac_0.09.wav
slider/test/section_04_0057.wav,ac,0.07,slider/test/section_04_source_test_anomaly_0057_ac_0.07.wav
slider/test/section_04_0058.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0058_ac_0.09.wav
slider/test/section_04_0059.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0059_ac_0.03.wav
slider/test/section_04_0060.wav,ac,0.07,slider/test/section_04_source_test_normal_0060_ac_0.07.wav
slider/test/section_04_0061.wav,ac,0.03,slider/test/section_04_source_test_normal_0061_ac_0.03.wav
slider/test/section_04_0062.wav,ac,0.02,slider/test/section_04_target_test_normal_0062_ac_0.02.wav
slider/test/section_04_0063.wav,ac,0.10,slider/test/section_04_target_test_anomaly_0063_ac_0.10.wav
slider/test/section_04_0064.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0064_ac_0.09.wav
slider/test/section_04_0065.wav,ac,0.03,slider/test/section_04_source_test_normal_0065_ac_0.03.wav
slider/test/section_04_0066.wav,ac,0.11,slider/test/section_04_source_test_anomaly_0066_ac_0.11.wav
slider/test/section_04_0067.wav,ac,0.07,slider/test/section_04_source_test_anomaly_0067_ac_0.07.wav
slider/test/section_04_0068.wav,ac,0.02,slider/test/section_04_target_test_normal_0068_ac_0.02.wav
slider/test/section_04_0069.wav,ac,0.10,slider/test/section_04_target_test_normal_0069_ac_0.10.wav
slider/test/section_04_0070.wav,ac,0.08,slider/test/section_04_target_test_anomaly_0070_ac_0.08.wav
slider/test/section_04_0071.wav,ac,0.04,slider/test/section_04_target_test_anomaly_0071_ac_0.04.wav
slider/test/section_04_0072.wav,ac,0.03,slider/test/section_04_source_test_normal_0072_ac_0.03.wav
slider/test/section_04_0073.wav,ac,0.12,slider/test/section_04_target_test_anomaly_0073_ac_0.12.wav
slider/test/section_04_0074.wav,ac,0.13,slider/test/section_04_target_test_anomaly_0074_ac_0.13.wav
slider/test/section_04_0075.wav,ac,0.07,slider/test/section_04_source_test_anomaly_0075_ac_0.07.wav
slider/test/section_04_0076.wav,ac,0.07,slider/test/section_04_source_test_anomaly_0076_ac_0.07.wav
slider/test/section_04_0077.wav,ac,0.09,slider/test/section_04_source_test_normal_0077_ac_0.09.wav
slider/test/section_04_0078.wav,ac,0.12,slider/test/section_04_target_test_normal_0078_ac_0.12.wav
slider/test/section_04_0079.wav,ac,0.01,slider/test/section_04_target_test_normal_0079_ac_0.01.wav
slider/test/section_04_0080.wav,ac,0.03,slider/test/section_04_source_test_normal_0080_ac_0.03.wav
slider/test/section_04_0081.wav,ac,0.03,slider/test/section_04_source_test_normal_0081_ac_0.03.wav
slider/test/section_04_0082.wav,ac,0.09,slider/test/section_04_source_test_normal_0082_ac_0.09.wav
slider/test/section_04_0083.wav,ac,0.09,slider/test/section_04_source_test_normal_0083_ac_0.09.wav
slider/test/section_04_0084.wav,ac,0.09,slider/test/section_04_source_test_normal_0084_ac_0.09.wav
slider/test/section_04_0085.wav,ac,0.10,slider/test/section_04_target_test_normal_0085_ac_0.10.wav
slider/test/section_04_0086.wav,ac,0.08,slider/test/section_04_target_test_anomaly_0086_ac_0.08.wav
slider/test/section_04_0087.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0087_ac_0.09.wav
slider/test/section_04_0088.wav,ac,0.09,slider/test/section_04_source_test_normal_0088_ac_0.09.wav
slider/test/section_04_0089.wav,ac,0.11,slider/test/section_04_source_test_anomaly_0089_ac_0.11.wav
slider/test/section_04_0090.wav,ac,0.09,slider/test/section_04_source_test_normal_0090_ac_0.09.wav
slider/test/section_04_0091.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0091_ac_0.03.wav
slider/test/section_04_0092.wav,ac,0.07,slider/test/section_04_source_test_normal_0092_ac_0.07.wav
slider/test/section_04_0093.wav,ac,0.10,slider/test/section_04_target_test_anomaly_0093_ac_0.10.wav
slider/test/section_04_0094.wav,ac,0.06,slider/test/section_04_target_test_normal_0094_ac_0.06.wav
slider/test/section_04_0095.wav,ac,0.01,slider/test/section_04_target_test_normal_0095_ac_0.01.wav
slider/test/section_04_0096.wav,ac,0.04,slider/test/section_04_target_test_anomaly_0096_ac_0.04.wav
slider/test/section_04_0097.wav,ac,0.02,slider/test/section_04_target_test_anomaly_0097_ac_0.02.wav
slider/test/section_04_0098.wav,ac,0.06,slider/test/section_04_target_test_normal_0098_ac_0.06.wav
slider/test/section_04_0099.wav,ac,0.05,slider/test/section_04_source_test_anomaly_0099_ac_0.05.wav
slider/test/section_04_0100.wav,ac,0.08,slider/test/section_04_target_test_anomaly_0100_ac_0.08.wav
slider/test/section_04_0101.wav,ac,0.12,slider/test/section_04_target_test_normal_0101_ac_0.12.wav
slider/test/section_04_0102.wav,ac,0.11,slider/test/section_04_source_test_anomaly_0102_ac_0.11.wav
slider/test/section_04_0103.wav,ac,0.05,slider/test/section_04_source_test_normal_0103_ac_0.05.wav
slider/test/section_04_0104.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0104_ac_0.03.wav
slider/test/section_04_0105.wav,ac,0.10,slider/test/section_04_target_test_anomaly_0105_ac_0.10.wav
slider/test/section_04_0106.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0106_ac_0.09.wav
slider/test/section_04_0107.wav,ac,0.05,slider/test/section_04_source_test_normal_0107_ac_0.05.wav
slider/test/section_04_0108.wav,ac,0.01,slider/test/section_04_target_test_anomaly_0108_ac_0.01.wav
slider/test/section_04_0109.wav,ac,0.11,slider/test/section_04_source_test_normal_0109_ac_0.11.wav
slider/test/section_04_0110.wav,ac,0.13,slider/test/section_04_target_test_normal_0110_ac_0.13.wav
slider/test/section_04_0111.wav,ac,0.10,slider/test/section_04_target_test_normal_0111_ac_0.10.wav
slider/test/section_04_0112.wav,ac,0.05,slider/test/section_04_source_test_anomaly_0112_ac_0.05.wav
slider/test/section_04_0113.wav,ac,0.05,slider/test/section_04_source_test_anomaly_0113_ac_0.05.wav
slider/test/section_04_0114.wav,ac,0.06,slider/test/section_04_target_test_anomaly_0114_ac_0.06.wav
slider/test/section_04_0115.wav,ac,0.09,slider/test/section_04_source_test_normal_0115_ac_0.09.wav
slider/test/section_04_0116.wav,ac,0.11,slider/test/section_04_source_test_normal_0116_ac_0.11.wav
slider/test/section_04_0117.wav,ac,0.12,slider/test/section_04_target_test_normal_0117_ac_0.12.wav
slider/test/section_04_0118.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0118_ac_0.09.wav
slider/test/section_04_0119.wav,ac,0.02,slider/test/section_04_target_test_normal_0119_ac_0.02.wav
slider/test/section_04_0120.wav,ac,0.06,slider/test/section_04_target_test_anomaly_0120_ac_0.06.wav
slider/test/section_04_0121.wav,ac,0.03,slider/test/section_04_source_test_normal_0121_ac_0.03.wav
slider/test/section_04_0122.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0122_ac_0.09.wav
slider/test/section_04_0123.wav,ac,0.07,slider/test/section_04_source_test_anomaly_0123_ac_0.07.wav
slider/test/section_04_0124.wav,ac,0.05,slider/test/section_04_source_test_anomaly_0124_ac_0.05.wav
slider/test/section_04_0125.wav,ac,0.07,slider/test/section_04_source_test_normal_0125_ac_0.07.wav
slider/test/section_04_0126.wav,ac,0.06,slider/test/section_04_target_test_anomaly_0126_ac_0.06.wav
slider/test/section_04_0127.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0127_ac_0.03.wav
slider/test/section_04_0128.wav,ac,0.08,slider/test/section_04_target_test_normal_0128_ac_0.08.wav
slider/test/section_04_0129.wav,ac,0.02,slider/test/section_04_target_test_normal_0129_ac_0.02.wav
slider/test/section_04_0130.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0130_ac_0.03.wav
slider/test/section_04_0131.wav,ac,0.07,slider/test/section_04_source_test_anomaly_0131_ac_0.07.wav
slider/test/section_04_0132.wav,ac,0.07,slider/test/section_04_source_test_normal_0132_ac_0.07.wav
slider/test/section_04_0133.wav,ac,0.01,slider/test/section_04_target_test_anomaly_0133_ac_0.01.wav
slider/test/section_04_0134.wav,ac,0.07,slider/test/section_04_source_test_normal_0134_ac_0.07.wav
slider/test/section_04_0135.wav,ac,0.11,slider/test/section_04_source_test_normal_0135_ac_0.11.wav
slider/test/section_04_0136.wav,ac,0.13,slider/test/section_04_target_test_anomaly_0136_ac_0.13.wav
slider/test/section_04_0137.wav,ac,0.05,slider/test/section_04_source_test_normal_0137_ac_0.05.wav
slider/test/section_04_0138.wav,ac,0.11,slider/test/section_04_source_test_anomaly_0138_ac_0.11.wav
slider/test/section_04_0139.wav,ac,0.13,slider/test/section_04_target_test_anomaly_0139_ac_0.13.wav
slider/test/section_04_0140.wav,ac,0.10,slider/test/section_04_target_test_anomaly_0140_ac_0.10.wav
slider/test/section_04_0141.wav,ac,0.13,slider/test/section_04_target_test_anomaly_0141_ac_0.13.wav
slider/test/section_04_0142.wav,ac,0.02,slider/test/section_04_target_test_anomaly_0142_ac_0.02.wav
slider/test/section_04_0143.wav,ac,0.05,slider/test/section_04_source_test_normal_0143_ac_0.05.wav
slider/test/section_04_0144.wav,ac,0.01,slider/test/section_04_target_test_anomaly_0144_ac_0.01.wav
slider/test/section_04_0145.wav,ac,0.09,slider/test/section_04_source_test_normal_0145_ac_0.09.wav
slider/test/section_04_0146.wav,ac,0.10,slider/test/section_04_target_test_anomaly_0146_ac_0.10.wav
slider/test/section_04_0147.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0147_ac_0.03.wav
slider/test/section_04_0148.wav,ac,0.08,slider/test/section_04_target_test_normal_0148_ac_0.08.wav
slider/test/section_04_0149.wav,ac,0.05,slider/test/section_04_source_test_normal_0149_ac_0.05.wav
slider/test/section_04_0150.wav,ac,0.08,slider/test/section_04_target_test_anomaly_0150_ac_0.08.wav
slider/test/section_04_0151.wav,ac,0.07,slider/test/section_04_source_test_normal_0151_ac_0.07.wav
slider/test/section_04_0152.wav,ac,0.06,slider/test/section_04_target_test_anomaly_0152_ac_0.06.wav
slider/test/section_04_0153.wav,ac,0.08,slider/test/section_04_target_test_normal_0153_ac_0.08.wav
slider/test/section_04_0154.wav,ac,0.10,slider/test/section_04_target_test_normal_0154_ac_0.10.wav
slider/test/section_04_0155.wav,ac,0.01,slider/test/section_04_target_test_anomaly_0155_ac_0.01.wav
slider/test/section_04_0156.wav,ac,0.12,slider/test/section_04_target_test_anomaly_0156_ac_0.12.wav
slider/test/section_04_0157.wav,ac,0.07,slider/test/section_04_source_test_anomaly_0157_ac_0.07.wav
slider/test/section_04_0158.wav,ac,0.05,slider/test/section_04_source_test_anomaly_0158_ac_0.05.wav
slider/test/section_04_0159.wav,ac,0.09,slider/test/section_04_source_test_normal_0159_ac_0.09.wav
slider/test/section_04_0160.wav,ac,0.11,slider/test/section_04_source_test_normal_0160_ac_0.11.wav
slider/test/section_04_0161.wav,ac,0.05,slider/test/section_04_source_test_anomaly_0161_ac_0.05.wav
slider/test/section_04_0162.wav,ac,0.08,slider/test/section_04_target_test_anomaly_0162_ac_0.08.wav
slider/test/section_04_0163.wav,ac,0.07,slider/test/section_04_source_test_normal_0163_ac_0.07.wav
slider/test/section_04_0164.wav,ac,0.11,slider/test/section_04_source_test_normal_0164_ac_0.11.wav
slider/test/section_04_0165.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0165_ac_0.03.wav
slider/test/section_04_0166.wav,ac,0.08,slider/test/section_04_target_test_normal_0166_ac_0.08.wav
slider/test/section_04_0167.wav,ac,0.03,slider/test/section_04_source_test_normal_0167_ac_0.03.wav
slider/test/section_04_0168.wav,ac,0.03,slider/test/section_04_source_test_normal_0168_ac_0.03.wav
slider/test/section_04_0169.wav,ac,0.04,slider/test/section_04_target_test_normal_0169_ac_0.04.wav
slider/test/section_04_0170.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0170_ac_0.09.wav
slider/test/section_04_0171.wav,ac,0.01,slider/test/section_04_target_test_normal_0171_ac_0.01.wav
slider/test/section_04_0172.wav,ac,0.11,slider/test/section_04_source_test_anomaly_0172_ac_0.11.wav
slider/test/section_04_0173.wav,ac,0.04,slider/test/section_04_target_test_anomaly_0173_ac_0.04.wav
slider/test/section_04_0174.wav,ac,0.07,slider/test/section_04_source_test_normal_0174_ac_0.07.wav
slider/test/section_04_0175.wav,ac,0.08,slider/test/section_04_target_test_normal_0175_ac_0.08.wav
slider/test/section_04_0176.wav,ac,0.12,slider/test/section_04_target_test_anomaly_0176_ac_0.12.wav
slider/test/section_04_0177.wav,ac,0.05,slider/test/section_04_source_test_anomaly_0177_ac_0.05.wav
slider/test/section_04_0178.wav,ac,0.03,slider/test/section_04_source_test_normal_0178_ac_0.03.wav
slider/test/section_04_0179.wav,ac,0.11,slider/test/section_04_source_test_anomaly_0179_ac_0.11.wav
slider/test/section_04_0180.wav,ac,0.02,slider/test/section_04_target_test_normal_0180_ac_0.02.wav
slider/test/section_04_0181.wav,ac,0.13,slider/test/section_04_target_test_anomaly_0181_ac_0.13.wav
slider/test/section_04_0182.wav,ac,0.09,slider/test/section_04_source_test_normal_0182_ac_0.09.wav
slider/test/section_04_0183.wav,ac,0.04,slider/test/section_04_target_test_normal_0183_ac_0.04.wav
slider/test/section_04_0184.wav,ac,0.13,slider/test/section_04_target_test_normal_0184_ac_0.13.wav
slider/test/section_04_0185.wav,ac,0.13,slider/test/section_04_target_test_anomaly_0185_ac_0.13.wav
slider/test/section_04_0186.wav,ac,0.03,slider/test/section_04_source_test_anomaly_0186_ac_0.03.wav
slider/test/section_04_0187.wav,ac,0.09,slider/test/section_04_source_test_anomaly_0187_ac_0.09.wav
slider/test/section_04_0188.wav,ac,0.07,slider/test/section_04_source_test_anomaly_0188_ac_0.07.wav
slider/test/section_04_0189.wav,ac,0.05,slider/test/section_04_source_test_normal_0189_ac_0.05.wav
slider/test/section_04_0190.wav,ac,0.04,slider/test/section_04_target_test_normal_0190_ac_0.04.wav
slider/test/section_04_0191.wav,ac,0.02,slider/test/section_04_target_test_anomaly_0191_ac_0.02.wav
slider/test/section_04_0192.wav,ac,0.07,slider/test/section_04_source_test_anomaly_0192_ac_0.07.wav
slider/test/section_04_0193.wav,ac,0.01,slider/test/section_04_target_test_normal_0193_ac_0.01.wav
slider/test/section_04_0194.wav,ac,0.06,slider/test/section_04_target_test_anomaly_0194_ac_0.06.wav
slider/test/section_04_0195.wav,ac,0.01,slider/test/section_04_target_test_anomaly_0195_ac_0.01.wav
slider/test/section_04_0196.wav,ac,0.11,slider/test/section_04_source_test_normal_0196_ac_0.11.wav
slider/test/section_04_0197.wav,ac,0.08,slider/test/section_04_target_test_anomaly_0197_ac_0.08.wav
slider/test/section_04_0198.wav,ac,0.13,slider/test/section_04_target_test_anomaly_0198_ac_0.13.wav
slider/test/section_04_0199.wav,ac,0.11,slider/test/section_04_source_test_anomaly_0199_ac_0.11.wav
