file_name,d1p,d1v,file_name_with_full_attributes
gearbox/test/section_04_0102.wav,wt,100,gearbox/test/section_04_source_test_anomaly_0102_wt_100.wav
gearbox/test/section_04_0103.wav,wt,100,gearbox/test/section_04_source_test_normal_0103_wt_100.wav
gearbox/test/section_04_0104.wav,wt,0,gearbox/test/section_04_source_test_normal_0104_wt_0.wav
gearbox/test/section_04_0105.wav,wt,150,gearbox/test/section_04_source_test_anomaly_0105_wt_150.wav
gearbox/test/section_04_0106.wav,wt,0,gearbox/test/section_04_source_test_anomaly_0106_wt_0.wav
gearbox/test/section_04_0107.wav,wt,220,gearbox/test/section_04_target_test_normal_0107_wt_220.wav
gearbox/test/section_04_0108.wav,wt,100,gearbox/test/section_04_source_test_anomaly_0108_wt_100.wav
gearbox/test/section_04_0109.wav,wt,150,gearbox/test/section_04_source_test_normal_0109_wt_150.wav
gearbox/test/section_04_0110.wav,wt,250,gearbox/test/section_04_target_test_normal_0110_wt_250.wav
gearbox/test/section_04_0111.wav,wt,250,gearbox/test/section_04_target_test_anomaly_0111_wt_250.wav
gearbox/test/section_04_0112.wav,wt,170,gearbox/test/section_04_target_test_anomaly_0112_wt_170.wav
gearbox/test/section_04_0113.wav,wt,250,gearbox/test/section_04_target_test_normal_0113_wt_250.wav
gearbox/test/section_04_0114.wav,wt,170,gearbox/test/section_04_target_test_anomaly_0114_wt_170.wav
gearbox/test/section_04_0115.wav,wt,120,gearbox/test/section_04_target_test_normal_0115_wt_120.wav
gearbox/test/section_04_0116.wav,wt,50,gearbox/test/section_04_source_test_normal_0116_wt_50.wav
gearbox/test/section_04_0117.wav,wt,220,gearbox/test/section_04_target_test_normal_0117_wt_220.wav
gearbox/test/section_04_0118.wav,wt,200,gearbox/test/section_04_source_test_normal_0118_wt_200.wav
gearbox/test/section_04_0119.wav,wt,170,gearbox/test/section_04_target_test_normal_0119_wt_170.wav
gearbox/test/section_04_0120.wav,wt,250,gearbox/test/section_04_target_test_normal_0120_wt_250.wav
gearbox/test/section_04_0121.wav,wt,50,gearbox/test/section_04_source_test_normal_0121_wt_50.wav
gearbox/test/section_04_0122.wav,wt,200,gearbox/test/section_04_source_test_normal_0122_wt_200.wav
gearbox/test/section_04_0123.wav,wt,120,gearbox/test/section_04_target_test_normal_0123_wt_120.wav
gearbox/test/section_04_0124.wav,wt,70,gearbox/test/section_04_target_test_anomaly_0124_wt_70.wav
gearbox/test/section_04_0125.wav,wt,150,gearbox/test/section_04_source_test_normal_0125_wt_150.wav
gearbox/test/section_04_0126.wav,wt,20,gearbox/test/section_04_target_test_normal_0126_wt_20.wav
gearbox/test/section_04_0127.wav,wt,70,gearbox/test/section_04_target_test_normal_0127_wt_70.wav
gearbox/test/section_04_0128.wav,wt,120,gearbox/test/section_04_target_test_anomaly_0128_wt_120.wav
gearbox/test/section_04_0129.wav,wt,250,gearbox/test/section_04_target_test_anomaly_0129_wt_250.wav
gearbox/test/section_04_0130.wav,wt,100,gearbox/test/section_04_source_test_anomaly_0130_wt_100.wav
gearbox/test/section_04_0131.wav,wt,0,gearbox/test/section_04_source_test_normal_0131_wt_0.wav
gearbox/test/section_04_0132.wav,wt,100,gearbox/test/section_04_source_test_normal_0132_wt_100.wav
gearbox/test/section_04_0133.wav,wt,170,gearbox/test/section_04_target_test_normal_0133_wt_170.wav
gearbox/test/section_04_0134.wav,wt,200,gearbox/test/section_04_source_test_anomaly_0134_wt_200.wav
gearbox/test/section_04_0135.wav,wt,70,gearbox/test/section_04_target_test_anomaly_0135_wt_70.wav
gearbox/test/section_04_0136.wav,wt,50,gearbox/test/section_04_source_test_normal_0136_wt_50.wav
gearbox/test/section_04_0137.wav,wt,20,gearbox/test/section_04_target_test_normal_0137_wt_20.wav
gearbox/test/section_04_0138.wav,wt,70,gearbox/test/section_04_target_test_normal_0138_wt_70.wav
gearbox/test/section_04_0139.wav,wt,200,gearbox/test/section_04_source_test_anomaly_0139_wt_200.wav
gearbox/test/section_04_0140.wav,wt,170,gearbox/test/section_04_target_test_normal_0140_wt_170.wav
gearbox/test/section_04_0141.wav,wt,200,gearbox/test/section_04_source_test_anomaly_0141_wt_200.wav
gearbox/test/section_04_0142.wav,wt,120,gearbox/test/section_04_target_test_normal_0142_wt_120.wav
gearbox/test/section_04_0143.wav,wt,20,gearbox/test/section_04_target_test_normal_0143_wt_20.wav
gearbox/test/section_04_0144.wav,wt,50,gearbox/test/section_04_source_test_normal_0144_wt_50.wav
gearbox/test/section_04_0145.wav,wt,120,gearbox/test/section_04_target_test_anomaly_0145_wt_120.wav
gearbox/test/section_04_0146.wav,wt,0,gearbox/test/section_04_source_test_anomaly_0146_wt_0.wav
gearbox/test/section_04_0147.wav,wt,0,gearbox/test/section_04_source_test_normal_0147_wt_0.wav
gearbox/test/section_04_0148.wav,wt,100,gearbox/test/section_04_source_test_anomaly_0148_wt_100.wav
gearbox/test/section_04_0149.wav,wt,100,gearbox/test/section_04_source_test_anomaly_0149_wt_100.wav
gearbox/test/section_04_0150.wav,wt,0,gearbox/test/section_04_source_test_normal_0150_wt_0.wav
gearbox/test/section_04_0151.wav,wt,50,gearbox/test/section_04_source_test_anomaly_0151_wt_50.wav
gearbox/test/section_04_0152.wav,wt,100,gearbox/test/section_04_source_test_normal_0152_wt_100.wav
gearbox/test/section_04_0153.wav,wt,20,gearbox/test/section_04_target_test_normal_0153_wt_20.wav
gearbox/test/section_04_0154.wav,wt,100,gearbox/test/section_04_source_test_normal_0154_wt_100.wav
gearbox/test/section_04_0155.wav,wt,150,gearbox/test/section_04_source_test_anomaly_0155_wt_150.wav
gearbox/test/section_04_0156.wav,wt,50,gearbox/test/section_04_source_test_anomaly_0156_wt_50.wav
gearbox/test/section_04_0157.wav,wt,100,gearbox/test/section_04_source_test_anomaly_0157_wt_100.wav
gearbox/test/section_04_0158.wav,wt,120,gearbox/test/section_04_target_test_anomaly_0158_wt_120.wav
gearbox/test/section_04_0159.wav,wt,120,gearbox/test/section_04_target_test_normal_0159_wt_120.wav
gearbox/test/section_04_0160.wav,wt,50,gearbox/test/section_04_source_test_normal_0160_wt_50.wav
gearbox/test/section_04_0161.wav,wt,150,gearbox/test/section_04_source_test_normal_0161_wt_150.wav
gearbox/test/section_04_0162.wav,wt,200,gearbox/test/section_04_source_test_normal_0162_wt_200.wav
gearbox/test/section_04_0163.wav,wt,250,gearbox/test/section_04_target_test_anomaly_0163_wt_250.wav
gearbox/test/section_04_0164.wav,wt,100,gearbox/test/section_04_source_test_normal_0164_wt_100.wav
gearbox/test/section_04_0165.wav,wt,170,gearbox/test/section_04_target_test_normal_0165_wt_170.wav
gearbox/test/section_04_0166.wav,wt,200,gearbox/test/section_04_source_test_anomaly_0166_wt_200.wav
gearbox/test/section_04_0167.wav,wt,0,gearbox/test/section_04_source_test_normal_0167_wt_0.wav
gearbox/test/section_04_0168.wav,wt,50,gearbox/test/section_04_source_test_normal_0168_wt_50.wav
gearbox/test/section_04_0169.wav,wt,200,gearbox/test/section_04_source_test_normal_0169_wt_200.wav
gearbox/test/section_04_0170.wav,wt,70,gearbox/test/section_04_target_test_normal_0170_wt_70.wav
gearbox/test/section_04_0171.wav,wt,70,gearbox/test/section_04_target_test_anomaly_0171_wt_70.wav
gearbox/test/section_04_0172.wav,wt,120,gearbox/test/section_04_target_test_anomaly_0172_wt_120.wav
gearbox/test/section_04_0173.wav,wt,200,gearbox/test/section_04_source_test_normal_0173_wt_200.wav
gearbox/test/section_04_0174.wav,wt,150,gearbox/test/section_04_source_test_normal_0174_wt_150.wav
gearbox/test/section_04_0175.wav,wt,220,gearbox/test/section_04_target_test_anomaly_0175_wt_220.wav
gearbox/test/section_04_0176.wav,wt,250,gearbox/test/section_04_target_test_normal_0176_wt_250.wav
gearbox/test/section_04_0177.wav,wt,100,gearbox/test/section_04_source_test_normal_0177_wt_100.wav
gearbox/test/section_04_0178.wav,wt,150,gearbox/test/section_04_source_test_anomaly_0178_wt_150.wav
gearbox/test/section_04_0179.wav,wt,120,gearbox/test/section_04_target_test_normal_0179_wt_120.wav
gearbox/test/section_04_0180.wav,wt,0,gearbox/test/section_04_source_test_anomaly_0180_wt_0.wav
gearbox/test/section_04_0181.wav,wt,250,gearbox/test/section_04_target_test_anomaly_0181_wt_250.wav
gearbox/test/section_04_0182.wav,wt,100,gearbox/test/section_04_source_test_anomaly_0182_wt_100.wav
gearbox/test/section_04_0183.wav,wt,200,gearbox/test/section_04_source_test_normal_0183_wt_200.wav
gearbox/test/section_04_0184.wav,wt,0,gearbox/test/section_04_source_test_anomaly_0184_wt_0.wav
gearbox/test/section_04_0185.wav,wt,250,gearbox/test/section_04_target_test_normal_0185_wt_250.wav
gearbox/test/section_04_0186.wav,wt,220,gearbox/test/section_04_target_test_normal_0186_wt_220.wav
gearbox/test/section_04_0187.wav,wt,50,gearbox/test/section_04_source_test_anomaly_0187_wt_50.wav
gearbox/test/section_04_0188.wav,wt,250,gearbox/test/section_04_target_test_anomaly_0188_wt_250.wav
gearbox/test/section_04_0189.wav,wt,70,gearbox/test/section_04_target_test_anomaly_0189_wt_70.wav
gearbox/test/section_04_0190.wav,wt,250,gearbox/test/section_04_target_test_anomaly_0190_wt_250.wav
gearbox/test/section_04_0191.wav,wt,200,gearbox/test/section_04_source_test_anomaly_0191_wt_200.wav
gearbox/test/section_04_0192.wav,wt,120,gearbox/test/section_04_target_test_anomaly_0192_wt_120.wav
gearbox/test/section_04_0193.wav,wt,120,gearbox/test/section_04_target_test_normal_0193_wt_120.wav
gearbox/test/section_04_0194.wav,wt,20,gearbox/test/section_04_target_test_normal_0194_wt_20.wav
gearbox/test/section_04_0195.wav,wt,200,gearbox/test/section_04_source_test_normal_0195_wt_200.wav
gearbox/test/section_04_0196.wav,wt,150,gearbox/test/section_04_source_test_normal_0196_wt_150.wav
gearbox/test/section_04_0197.wav,wt,220,gearbox/test/section_04_target_test_normal_0197_wt_220.wav
gearbox/test/section_04_0198.wav,wt,200,gearbox/test/section_04_source_test_anomaly_0198_wt_200.wav
gearbox/test/section_04_0199.wav,wt,20,gearbox/test/section_04_target_test_anomaly_0199_wt_20.wav
