file_name,d1p,d1v,file_name_with_full_attributes
fan/test/section_05_0033.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0033_n-lv_L2.wav
fan/test/section_05_0034.wav,n-lv,L1,fan/test/section_05_source_test_normal_0034_n-lv_L1.wav
fan/test/section_05_0035.wav,n-lv,L2,fan/test/section_05_source_test_normal_0035_n-lv_L2.wav
fan/test/section_05_0036.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0036_n-lv_L1.wav
fan/test/section_05_0037.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0037_n-lv_L4.wav
fan/test/section_05_0038.wav,n-lv,L4,fan/test/section_05_target_test_normal_0038_n-lv_L4.wav
fan/test/section_05_0039.wav,n-lv,L1,fan/test/section_05_source_test_normal_0039_n-lv_L1.wav
fan/test/section_05_0040.wav,n-lv,L4,fan/test/section_05_target_test_normal_0040_n-lv_L4.wav
fan/test/section_05_0041.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0041_n-lv_L2.wav
fan/test/section_05_0042.wav,n-lv,L1,fan/test/section_05_source_test_normal_0042_n-lv_L1.wav
fan/test/section_05_0043.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0043_n-lv_L2.wav
fan/test/section_05_0044.wav,n-lv,L3,fan/test/section_05_target_test_normal_0044_n-lv_L3.wav
fan/test/section_05_0045.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0045_n-lv_L3.wav
fan/test/section_05_0046.wav,n-lv,L3,fan/test/section_05_target_test_normal_0046_n-lv_L3.wav
fan/test/section_05_0047.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0047_n-lv_L1.wav
fan/test/section_05_0048.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0048_n-lv_L3.wav
fan/test/section_05_0049.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0049_n-lv_L2.wav
fan/test/section_05_0050.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0050_n-lv_L3.wav
fan/test/section_05_0051.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0051_n-lv_L2.wav
fan/test/section_05_0052.wav,n-lv,L1,fan/test/section_05_source_test_normal_0052_n-lv_L1.wav
fan/test/section_05_0053.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0053_n-lv_L2.wav
fan/test/section_05_0054.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0054_n-lv_L3.wav
fan/test/section_05_0055.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0055_n-lv_L4.wav
fan/test/section_05_0056.wav,n-lv,L1,fan/test/section_05_source_test_normal_0056_n-lv_L1.wav
fan/test/section_05_0057.wav,n-lv,L4,fan/test/section_05_target_test_normal_0057_n-lv_L4.wav
fan/test/section_05_0058.wav,n-lv,L1,fan/test/section_05_source_test_normal_0058_n-lv_L1.wav
fan/test/section_05_0059.wav,n-lv,L2,fan/test/section_05_source_test_normal_0059_n-lv_L2.wav
fan/test/section_05_0060.wav,n-lv,L1,fan/test/section_05_source_test_normal_0060_n-lv_L1.wav
fan/test/section_05_0061.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0061_n-lv_L4.wav
fan/test/section_05_0062.wav,n-lv,L4,fan/test/section_05_target_test_normal_0062_n-lv_L4.wav
fan/test/section_05_0063.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0063_n-lv_L2.wav
fan/test/section_05_0064.wav,n-lv,L1,fan/test/section_05_source_test_normal_0064_n-lv_L1.wav
fan/test/section_05_0065.wav,n-lv,L4,fan/test/section_05_target_test_normal_0065_n-lv_L4.wav
fan/test/section_05_0066.wav,n-lv,L2,fan/test/section_05_source_test_normal_0066_n-lv_L2.wav
fan/test/section_05_0067.wav,n-lv,L3,fan/test/section_05_target_test_normal_0067_n-lv_L3.wav
fan/test/section_05_0068.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0068_n-lv_L3.wav
fan/test/section_05_0069.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0069_n-lv_L1.wav
fan/test/section_05_0070.wav,n-lv,L2,fan/test/section_05_source_test_normal_0070_n-lv_L2.wav
fan/test/section_05_0071.wav,n-lv,L4,fan/test/section_05_target_test_normal_0071_n-lv_L4.wav
fan/test/section_05_0072.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0072_n-lv_L2.wav
fan/test/section_05_0073.wav,n-lv,L4,fan/test/section_05_target_test_normal_0073_n-lv_L4.wav
fan/test/section_05_0074.wav,n-lv,L2,fan/test/section_05_source_test_normal_0074_n-lv_L2.wav
fan/test/section_05_0075.wav,n-lv,L4,fan/test/section_05_target_test_normal_0075_n-lv_L4.wav
fan/test/section_05_0076.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0076_n-lv_L2.wav
fan/test/section_05_0077.wav,n-lv,L4,fan/test/section_05_target_test_normal_0077_n-lv_L4.wav
fan/test/section_05_0078.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0078_n-lv_L4.wav
fan/test/section_05_0079.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0079_n-lv_L1.wav
fan/test/section_05_0080.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0080_n-lv_L2.wav
fan/test/section_05_0081.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0081_n-lv_L2.wav
fan/test/section_05_0082.wav,n-lv,L3,fan/test/section_05_target_test_normal_0082_n-lv_L3.wav
fan/test/section_05_0083.wav,n-lv,L2,fan/test/section_05_source_test_normal_0083_n-lv_L2.wav
fan/test/section_05_0084.wav,n-lv,L3,fan/test/section_05_target_test_normal_0084_n-lv_L3.wav
fan/test/section_05_0085.wav,n-lv,L3,fan/test/section_05_target_test_normal_0085_n-lv_L3.wav
fan/test/section_05_0086.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0086_n-lv_L4.wav
fan/test/section_05_0087.wav,n-lv,L2,fan/test/section_05_source_test_normal_0087_n-lv_L2.wav
fan/test/section_05_0088.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0088_n-lv_L2.wav
fan/test/section_05_0089.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0089_n-lv_L2.wav
fan/test/section_05_0090.wav,n-lv,L2,fan/test/section_05_source_test_normal_0090_n-lv_L2.wav
fan/test/section_05_0091.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0091_n-lv_L2.wav
fan/test/section_05_0092.wav,n-lv,L1,fan/test/section_05_source_test_normal_0092_n-lv_L1.wav
fan/test/section_05_0093.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0093_n-lv_L3.wav
fan/test/section_05_0094.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0094_n-lv_L1.wav
fan/test/section_05_0095.wav,n-lv,L3,fan/test/section_05_target_test_normal_0095_n-lv_L3.wav
fan/test/section_05_0096.wav,n-lv,L1,fan/test/section_05_source_test_normal_0096_n-lv_L1.wav
fan/test/section_05_0097.wav,n-lv,L2,fan/test/section_05_source_test_normal_0097_n-lv_L2.wav
fan/test/section_05_0098.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0098_n-lv_L4.wav
fan/test/section_05_0099.wav,n-lv,L4,fan/test/section_05_target_test_normal_0099_n-lv_L4.wav
fan/test/section_05_0100.wav,n-lv,L3,fan/test/section_05_target_test_normal_0100_n-lv_L3.wav
fan/test/section_05_0101.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0101_n-lv_L2.wav
fan/test/section_05_0102.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0102_n-lv_L2.wav
fan/test/section_05_0103.wav,n-lv,L3,fan/test/section_05_target_test_normal_0103_n-lv_L3.wav
fan/test/section_05_0104.wav,n-lv,L3,fan/test/section_05_target_test_normal_0104_n-lv_L3.wav
fan/test/section_05_0105.wav,n-lv,L4,fan/test/section_05_target_test_normal_0105_n-lv_L4.wav
fan/test/section_05_0106.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0106_n-lv_L3.wav
fan/test/section_05_0107.wav,n-lv,L3,fan/test/section_05_target_test_normal_0107_n-lv_L3.wav
fan/test/section_05_0108.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0108_n-lv_L1.wav
fan/test/section_05_0109.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0109_n-lv_L4.wav
fan/test/section_05_0110.wav,n-lv,L3,fan/test/section_05_target_test_normal_0110_n-lv_L3.wav
fan/test/section_05_0111.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0111_n-lv_L3.wav
fan/test/section_05_0112.wav,n-lv,L2,fan/test/section_05_source_test_normal_0112_n-lv_L2.wav
fan/test/section_05_0113.wav,n-lv,L1,fan/test/section_05_source_test_normal_0113_n-lv_L1.wav
fan/test/section_05_0114.wav,n-lv,L3,fan/test/section_05_target_test_normal_0114_n-lv_L3.wav
fan/test/section_05_0115.wav,n-lv,L3,fan/test/section_05_target_test_normal_0115_n-lv_L3.wav
fan/test/section_05_0116.wav,n-lv,L2,fan/test/section_05_source_test_normal_0116_n-lv_L2.wav
fan/test/section_05_0117.wav,n-lv,L4,fan/test/section_05_target_test_normal_0117_n-lv_L4.wav
fan/test/section_05_0118.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0118_n-lv_L3.wav
fan/test/section_05_0119.wav,n-lv,L4,fan/test/section_05_target_test_normal_0119_n-lv_L4.wav
fan/test/section_05_0120.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0120_n-lv_L2.wav
fan/test/section_05_0121.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0121_n-lv_L1.wav
fan/test/section_05_0122.wav,n-lv,L3,fan/test/section_05_target_test_normal_0122_n-lv_L3.wav
fan/test/section_05_0123.wav,n-lv,L4,fan/test/section_05_target_test_normal_0123_n-lv_L4.wav
fan/test/section_05_0124.wav,n-lv,L3,fan/test/section_05_target_test_normal_0124_n-lv_L3.wav
fan/test/section_05_0125.wav,n-lv,L4,fan/test/section_05_target_test_normal_0125_n-lv_L4.wav
fan/test/section_05_0126.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0126_n-lv_L2.wav
fan/test/section_05_0127.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0127_n-lv_L2.wav
fan/test/section_05_0128.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0128_n-lv_L4.wav
fan/test/section_05_0129.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0129_n-lv_L1.wav
fan/test/section_05_0130.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0130_n-lv_L4.wav
fan/test/section_05_0131.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0131_n-lv_L2.wav
fan/test/section_05_0132.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0132_n-lv_L4.wav
fan/test/section_05_0133.wav,n-lv,L2,fan/test/section_05_source_test_normal_0133_n-lv_L2.wav
fan/test/section_05_0134.wav,n-lv,L2,fan/test/section_05_source_test_normal_0134_n-lv_L2.wav
fan/test/section_05_0135.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0135_n-lv_L1.wav
fan/test/section_05_0136.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0136_n-lv_L1.wav
fan/test/section_05_0137.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0137_n-lv_L1.wav
fan/test/section_05_0138.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0138_n-lv_L4.wav
fan/test/section_05_0139.wav,n-lv,L4,fan/test/section_05_target_test_normal_0139_n-lv_L4.wav
fan/test/section_05_0140.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0140_n-lv_L3.wav
fan/test/section_05_0141.wav,n-lv,L4,fan/test/section_05_target_test_normal_0141_n-lv_L4.wav
fan/test/section_05_0142.wav,n-lv,L3,fan/test/section_05_target_test_normal_0142_n-lv_L3.wav
fan/test/section_05_0143.wav,n-lv,L2,fan/test/section_05_source_test_normal_0143_n-lv_L2.wav
fan/test/section_05_0144.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0144_n-lv_L2.wav
fan/test/section_05_0145.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0145_n-lv_L3.wav
fan/test/section_05_0146.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0146_n-lv_L2.wav
fan/test/section_05_0147.wav,n-lv,L2,fan/test/section_05_source_test_normal_0147_n-lv_L2.wav
fan/test/section_05_0148.wav,n-lv,L4,fan/test/section_05_target_test_normal_0148_n-lv_L4.wav
fan/test/section_05_0149.wav,n-lv,L3,fan/test/section_05_target_test_normal_0149_n-lv_L3.wav
fan/test/section_05_0150.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0150_n-lv_L1.wav
fan/test/section_05_0151.wav,n-lv,L2,fan/test/section_05_source_test_normal_0151_n-lv_L2.wav
fan/test/section_05_0152.wav,n-lv,L1,fan/test/section_05_source_test_normal_0152_n-lv_L1.wav
fan/test/section_05_0153.wav,n-lv,L3,fan/test/section_05_target_test_normal_0153_n-lv_L3.wav
fan/test/section_05_0154.wav,n-lv,L2,fan/test/section_05_source_test_normal_0154_n-lv_L2.wav
fan/test/section_05_0155.wav,n-lv,L4,fan/test/section_05_target_test_normal_0155_n-lv_L4.wav
fan/test/section_05_0156.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0156_n-lv_L3.wav
fan/test/section_05_0157.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0157_n-lv_L3.wav
fan/test/section_05_0158.wav,n-lv,L3,fan/test/section_05_target_test_normal_0158_n-lv_L3.wav
fan/test/section_05_0159.wav,n-lv,L1,fan/test/section_05_source_test_normal_0159_n-lv_L1.wav
fan/test/section_05_0160.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0160_n-lv_L2.wav
fan/test/section_05_0161.wav,n-lv,L1,fan/test/section_05_source_test_normal_0161_n-lv_L1.wav
fan/test/section_05_0162.wav,n-lv,L1,fan/test/section_05_source_test_normal_0162_n-lv_L1.wav
fan/test/section_05_0163.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0163_n-lv_L1.wav
fan/test/section_05_0164.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0164_n-lv_L3.wav
fan/test/section_05_0165.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0165_n-lv_L4.wav
fan/test/section_05_0166.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0166_n-lv_L2.wav
fan/test/section_05_0167.wav,n-lv,L1,fan/test/section_05_source_test_normal_0167_n-lv_L1.wav
fan/test/section_05_0168.wav,n-lv,L4,fan/test/section_05_target_test_normal_0168_n-lv_L4.wav
fan/test/section_05_0169.wav,n-lv,L3,fan/test/section_05_target_test_normal_0169_n-lv_L3.wav
fan/test/section_05_0170.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0170_n-lv_L1.wav
fan/test/section_05_0171.wav,n-lv,L4,fan/test/section_05_target_test_normal_0171_n-lv_L4.wav
fan/test/section_05_0172.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0172_n-lv_L4.wav
fan/test/section_05_0173.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0173_n-lv_L4.wav
fan/test/section_05_0174.wav,n-lv,L4,fan/test/section_05_target_test_normal_0174_n-lv_L4.wav
fan/test/section_05_0175.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0175_n-lv_L3.wav
fan/test/section_05_0176.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0176_n-lv_L1.wav
fan/test/section_05_0177.wav,n-lv,L4,fan/test/section_05_target_test_normal_0177_n-lv_L4.wav
fan/test/section_05_0178.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0178_n-lv_L3.wav
fan/test/section_05_0179.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0179_n-lv_L2.wav
fan/test/section_05_0180.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0180_n-lv_L4.wav
fan/test/section_05_0181.wav,n-lv,L1,fan/test/section_05_source_test_normal_0181_n-lv_L1.wav
fan/test/section_05_0182.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0182_n-lv_L2.wav
fan/test/section_05_0183.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0183_n-lv_L4.wav
fan/test/section_05_0184.wav,n-lv,L2,fan/test/section_05_source_test_normal_0184_n-lv_L2.wav
fan/test/section_05_0185.wav,n-lv,L2,fan/test/section_05_source_test_anomaly_0185_n-lv_L2.wav
fan/test/section_05_0186.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0186_n-lv_L3.wav
fan/test/section_05_0187.wav,n-lv,L4,fan/test/section_05_target_test_normal_0187_n-lv_L4.wav
fan/test/section_05_0188.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0188_n-lv_L3.wav
fan/test/section_05_0189.wav,n-lv,L1,fan/test/section_05_source_test_anomaly_0189_n-lv_L1.wav
fan/test/section_05_0190.wav,n-lv,L2,fan/test/section_05_source_test_normal_0190_n-lv_L2.wav
fan/test/section_05_0191.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0191_n-lv_L3.wav
fan/test/section_05_0192.wav,n-lv,L2,fan/test/section_05_source_test_normal_0192_n-lv_L2.wav
fan/test/section_05_0193.wav,n-lv,L1,fan/test/section_05_source_test_normal_0193_n-lv_L1.wav
fan/test/section_05_0194.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0194_n-lv_L4.wav
fan/test/section_05_0195.wav,n-lv,L2,fan/test/section_05_source_test_normal_0195_n-lv_L2.wav
fan/test/section_05_0196.wav,n-lv,L4,fan/test/section_05_target_test_normal_0196_n-lv_L4.wav
fan/test/section_05_0197.wav,n-lv,L4,fan/test/section_05_target_test_anomaly_0197_n-lv_L4.wav
fan/test/section_05_0198.wav,n-lv,L2,fan/test/section_05_source_test_normal_0198_n-lv_L2.wav
fan/test/section_05_0199.wav,n-lv,L3,fan/test/section_05_target_test_anomaly_0199_n-lv_L3.wav
