file_name,d1p,d1v,file_name_with_full_attributes
bearing/test/section_04_0026.wav,loc,G,bearing/test/section_04_target_test_anomaly_0026_vel_8_loc_G.wav
bearing/test/section_04_0027.wav,loc,B,bearing/test/section_04_source_test_anomaly_0027_vel_8_loc_B.wav
bearing/test/section_04_0028.wav,loc,A,bearing/test/section_04_source_test_normal_0028_vel_16_loc_A.wav
bearing/test/section_04_0029.wav,loc,F,bearing/test/section_04_target_test_anomaly_0029_vel_8_loc_F.wav
bearing/test/section_04_0030.wav,loc,D,bearing/test/section_04_source_test_anomaly_0030_vel_8_loc_D.wav
bearing/test/section_04_0031.wav,loc,D,bearing/test/section_04_source_test_normal_0031_vel_8_loc_D.wav
bearing/test/section_04_0032.wav,loc,F,bearing/test/section_04_target_test_normal_0032_vel_8_loc_F.wav
bearing/test/section_04_0033.wav,loc,F,bearing/test/section_04_target_test_anomaly_0033_vel_8_loc_F.wav
bearing/test/section_04_0034.wav,loc,F,bearing/test/section_04_target_test_normal_0034_vel_16_loc_F.wav
bearing/test/section_04_0035.wav,loc,E,bearing/test/section_04_target_test_normal_0035_vel_16_loc_E.wav
bearing/test/section_04_0036.wav,loc,H,bearing/test/section_04_target_test_normal_0036_vel_16_loc_H.wav
bearing/test/section_04_0037.wav,loc,C,bearing/test/section_04_source_test_anomaly_0037_vel_16_loc_C.wav
bearing/test/section_04_0038.wav,loc,C,bearing/test/section_04_source_test_normal_0038_vel_16_loc_C.wav
bearing/test/section_04_0039.wav,loc,C,bearing/test/section_04_source_test_normal_0039_vel_16_loc_C.wav
bearing/test/section_04_0040.wav,loc,E,bearing/test/section_04_target_test_anomaly_0040_vel_8_loc_E.wav
bearing/test/section_04_0041.wav,loc,G,bearing/test/section_04_target_test_normal_0041_vel_8_loc_G.wav
bearing/test/section_04_0042.wav,loc,H,bearing/test/section_04_target_test_anomaly_0042_vel_16_loc_H.wav
bearing/test/section_04_0043.wav,loc,G,bearing/test/section_04_target_test_normal_0043_vel_8_loc_G.wav
bearing/test/section_04_0044.wav,loc,C,bearing/test/section_04_source_test_normal_0044_vel_8_loc_C.wav
bearing/test/section_04_0045.wav,loc,G,bearing/test/section_04_target_test_anomaly_0045_vel_16_loc_G.wav
bearing/test/section_04_0046.wav,loc,E,bearing/test/section_04_target_test_anomaly_0046_vel_8_loc_E.wav
bearing/test/section_04_0047.wav,loc,G,bearing/test/section_04_target_test_normal_0047_vel_8_loc_G.wav
bearing/test/section_04_0048.wav,loc,G,bearing/test/section_04_target_test_anomaly_0048_vel_16_loc_G.wav
bearing/test/section_04_0049.wav,loc,D,bearing/test/section_04_source_test_normal_0049_vel_16_loc_D.wav
bearing/test/section_04_0050.wav,loc,D,bearing/test/section_04_source_test_normal_0050_vel_8_loc_D.wav
bearing/test/section_04_0051.wav,loc,D,bearing/test/section_04_source_test_anomaly_0051_vel_16_loc_D.wav
bearing/test/section_04_0052.wav,loc,C,bearing/test/section_04_source_test_normal_0052_vel_8_loc_C.wav
bearing/test/section_04_0053.wav,loc,B,bearing/test/section_04_source_test_anomaly_0053_vel_16_loc_B.wav
bearing/test/section_04_0054.wav,loc,B,bearing/test/section_04_source_test_anomaly_0054_vel_8_loc_B.wav
bearing/test/section_04_0055.wav,loc,A,bearing/test/section_04_source_test_anomaly_0055_vel_8_loc_A.wav
bearing/test/section_04_0056.wav,loc,D,bearing/test/section_04_source_test_anomaly_0056_vel_16_loc_D.wav
bearing/test/section_04_0057.wav,loc,H,bearing/test/section_04_target_test_anomaly_0057_vel_16_loc_H.wav
bearing/test/section_04_0058.wav,loc,H,bearing/test/section_04_target_test_normal_0058_vel_8_loc_H.wav
bearing/test/section_04_0059.wav,loc,H,bearing/test/section_04_target_test_normal_0059_vel_16_loc_H.wav
bearing/test/section_04_0060.wav,loc,F,bearing/test/section_04_target_test_anomaly_0060_vel_16_loc_F.wav
bearing/test/section_04_0061.wav,loc,C,bearing/test/section_04_source_test_anomaly_0061_vel_8_loc_C.wav
bearing/test/section_04_0062.wav,loc,G,bearing/test/section_04_target_test_normal_0062_vel_16_loc_G.wav
bearing/test/section_04_0063.wav,loc,G,bearing/test/section_04_target_test_normal_0063_vel_8_loc_G.wav
bearing/test/section_04_0064.wav,loc,C,bearing/test/section_04_source_test_anomaly_0064_vel_16_loc_C.wav
bearing/test/section_04_0065.wav,loc,A,bearing/test/section_04_source_test_anomaly_0065_vel_16_loc_A.wav
bearing/test/section_04_0066.wav,loc,E,bearing/test/section_04_target_test_normal_0066_vel_16_loc_E.wav
bearing/test/section_04_0067.wav,loc,F,bearing/test/section_04_target_test_normal_0067_vel_8_loc_F.wav
bearing/test/section_04_0068.wav,loc,G,bearing/test/section_04_target_test_anomaly_0068_vel_16_loc_G.wav
bearing/test/section_04_0069.wav,loc,F,bearing/test/section_04_target_test_anomaly_0069_vel_16_loc_F.wav
bearing/test/section_04_0070.wav,loc,H,bearing/test/section_04_target_test_anomaly_0070_vel_16_loc_H.wav
bearing/test/section_04_0071.wav,loc,E,bearing/test/section_04_target_test_anomaly_0071_vel_16_loc_E.wav
bearing/test/section_04_0072.wav,loc,B,bearing/test/section_04_source_test_anomaly_0072_vel_8_loc_B.wav
bearing/test/section_04_0073.wav,loc,E,bearing/test/section_04_target_test_normal_0073_vel_16_loc_E.wav
bearing/test/section_04_0074.wav,loc,E,bearing/test/section_04_target_test_normal_0074_vel_16_loc_E.wav
bearing/test/section_04_0075.wav,loc,F,bearing/test/section_04_target_test_anomaly_0075_vel_8_loc_F.wav
bearing/test/section_04_0076.wav,loc,F,bearing/test/section_04_target_test_anomaly_0076_vel_16_loc_F.wav
bearing/test/section_04_0077.wav,loc,G,bearing/test/section_04_target_test_anomaly_0077_vel_8_loc_G.wav
bearing/test/section_04_0078.wav,loc,B,bearing/test/section_04_source_test_normal_0078_vel_16_loc_B.wav
bearing/test/section_04_0079.wav,loc,B,bearing/test/section_04_source_test_normal_0079_vel_8_loc_B.wav
bearing/test/section_04_0080.wav,loc,C,bearing/test/section_04_source_test_normal_0080_vel_16_loc_C.wav
bearing/test/section_04_0081.wav,loc,D,bearing/test/section_04_source_test_normal_0081_vel_8_loc_D.wav
bearing/test/section_04_0082.wav,loc,C,bearing/test/section_04_source_test_anomaly_0082_vel_16_loc_C.wav
bearing/test/section_04_0083.wav,loc,F,bearing/test/section_04_target_test_normal_0083_vel_8_loc_F.wav
bearing/test/section_04_0084.wav,loc,H,bearing/test/section_04_target_test_anomaly_0084_vel_8_loc_H.wav
bearing/test/section_04_0085.wav,loc,E,bearing/test/section_04_target_test_anomaly_0085_vel_8_loc_E.wav
bearing/test/section_04_0086.wav,loc,C,bearing/test/section_04_source_test_anomaly_0086_vel_8_loc_C.wav
bearing/test/section_04_0087.wav,loc,B,bearing/test/section_04_source_test_anomaly_0087_vel_8_loc_B.wav
bearing/test/section_04_0088.wav,loc,A,bearing/test/section_04_source_test_anomaly_0088_vel_8_loc_A.wav
bearing/test/section_04_0089.wav,loc,B,bearing/test/section_04_source_test_normal_0089_vel_8_loc_B.wav
bearing/test/section_04_0090.wav,loc,E,bearing/test/section_04_target_test_anomaly_0090_vel_8_loc_E.wav
bearing/test/section_04_0091.wav,loc,D,bearing/test/section_04_source_test_normal_0091_vel_16_loc_D.wav
bearing/test/section_04_0092.wav,loc,E,bearing/test/section_04_target_test_anomaly_0092_vel_16_loc_E.wav
bearing/test/section_04_0093.wav,loc,G,bearing/test/section_04_target_test_normal_0093_vel_16_loc_G.wav
bearing/test/section_04_0094.wav,loc,H,bearing/test/section_04_target_test_normal_0094_vel_16_loc_H.wav
bearing/test/section_04_0095.wav,loc,E,bearing/test/section_04_target_test_normal_0095_vel_8_loc_E.wav
bearing/test/section_04_0096.wav,loc,B,bearing/test/section_04_source_test_anomaly_0096_vel_16_loc_B.wav
bearing/test/section_04_0097.wav,loc,A,bearing/test/section_04_source_test_normal_0097_vel_8_loc_A.wav
bearing/test/section_04_0098.wav,loc,G,bearing/test/section_04_target_test_anomaly_0098_vel_16_loc_G.wav
bearing/test/section_04_0099.wav,loc,E,bearing/test/section_04_target_test_anomaly_0099_vel_8_loc_E.wav
bearing/test/section_04_0100.wav,loc,D,bearing/test/section_04_source_test_anomaly_0100_vel_8_loc_D.wav
bearing/test/section_04_0101.wav,loc,F,bearing/test/section_04_target_test_anomaly_0101_vel_16_loc_F.wav
bearing/test/section_04_0102.wav,loc,F,bearing/test/section_04_target_test_normal_0102_vel_8_loc_F.wav
bearing/test/section_04_0103.wav,loc,E,bearing/test/section_04_target_test_normal_0103_vel_16_loc_E.wav
bearing/test/section_04_0104.wav,loc,B,bearing/test/section_04_source_test_normal_0104_vel_8_loc_B.wav
bearing/test/section_04_0105.wav,loc,C,bearing/test/section_04_source_test_normal_0105_vel_16_loc_C.wav
bearing/test/section_04_0106.wav,loc,A,bearing/test/section_04_source_test_anomaly_0106_vel_16_loc_A.wav
bearing/test/section_04_0107.wav,loc,B,bearing/test/section_04_source_test_normal_0107_vel_16_loc_B.wav
bearing/test/section_04_0108.wav,loc,G,bearing/test/section_04_target_test_normal_0108_vel_16_loc_G.wav
bearing/test/section_04_0109.wav,loc,E,bearing/test/section_04_target_test_anomaly_0109_vel_16_loc_E.wav
bearing/test/section_04_0110.wav,loc,D,bearing/test/section_04_source_test_normal_0110_vel_8_loc_D.wav
bearing/test/section_04_0111.wav,loc,H,bearing/test/section_04_target_test_normal_0111_vel_8_loc_H.wav
bearing/test/section_04_0112.wav,loc,A,bearing/test/section_04_source_test_normal_0112_vel_16_loc_A.wav
bearing/test/section_04_0113.wav,loc,B,bearing/test/section_04_source_test_normal_0113_vel_16_loc_B.wav
bearing/test/section_04_0114.wav,loc,F,bearing/test/section_04_target_test_anomaly_0114_vel_8_loc_F.wav
bearing/test/section_04_0115.wav,loc,D,bearing/test/section_04_source_test_anomaly_0115_vel_16_loc_D.wav
bearing/test/section_04_0116.wav,loc,G,bearing/test/section_04_target_test_normal_0116_vel_16_loc_G.wav
bearing/test/section_04_0117.wav,loc,E,bearing/test/section_04_target_test_normal_0117_vel_16_loc_E.wav
bearing/test/section_04_0118.wav,loc,D,bearing/test/section_04_source_test_anomaly_0118_vel_8_loc_D.wav
bearing/test/section_04_0119.wav,loc,A,bearing/test/section_04_source_test_normal_0119_vel_16_loc_A.wav
bearing/test/section_04_0120.wav,loc,H,bearing/test/section_04_target_test_anomaly_0120_vel_8_loc_H.wav
bearing/test/section_04_0121.wav,loc,C,bearing/test/section_04_source_test_anomaly_0121_vel_8_loc_C.wav
bearing/test/section_04_0122.wav,loc,C,bearing/test/section_04_source_test_anomaly_0122_vel_8_loc_C.wav
bearing/test/section_04_0123.wav,loc,B,bearing/test/section_04_source_test_normal_0123_vel_8_loc_B.wav
bearing/test/section_04_0124.wav,loc,C,bearing/test/section_04_source_test_normal_0124_vel_8_loc_C.wav
bearing/test/section_04_0125.wav,loc,F,bearing/test/section_04_target_test_anomaly_0125_vel_16_loc_F.wav
bearing/test/section_04_0126.wav,loc,D,bearing/test/section_04_source_test_anomaly_0126_vel_8_loc_D.wav
bearing/test/section_04_0127.wav,loc,F,bearing/test/section_04_target_test_normal_0127_vel_16_loc_F.wav
bearing/test/section_04_0128.wav,loc,D,bearing/test/section_04_source_test_normal_0128_vel_8_loc_D.wav
bearing/test/section_04_0129.wav,loc,H,bearing/test/section_04_target_test_normal_0129_vel_16_loc_H.wav
bearing/test/section_04_0130.wav,loc,D,bearing/test/section_04_source_test_normal_0130_vel_16_loc_D.wav
bearing/test/section_04_0131.wav,loc,C,bearing/test/section_04_source_test_anomaly_0131_vel_16_loc_C.wav
bearing/test/section_04_0132.wav,loc,F,bearing/test/section_04_target_test_anomaly_0132_vel_8_loc_F.wav
bearing/test/section_04_0133.wav,loc,F,bearing/test/section_04_target_test_normal_0133_vel_16_loc_F.wav
bearing/test/section_04_0134.wav,loc,D,bearing/test/section_04_source_test_anomaly_0134_vel_16_loc_D.wav
bearing/test/section_04_0135.wav,loc,B,bearing/test/section_04_source_test_anomaly_0135_vel_16_loc_B.wav
bearing/test/section_04_0136.wav,loc,A,bearing/test/section_04_source_test_normal_0136_vel_16_loc_A.wav
bearing/test/section_04_0137.wav,loc,D,bearing/test/section_04_source_test_normal_0137_vel_8_loc_D.wav
bearing/test/section_04_0138.wav,loc,C,bearing/test/section_04_source_test_normal_0138_vel_8_loc_C.wav
bearing/test/section_04_0139.wav,loc,B,bearing/test/section_04_source_test_normal_0139_vel_16_loc_B.wav
bearing/test/section_04_0140.wav,loc,D,bearing/test/section_04_source_test_anomaly_0140_vel_8_loc_D.wav
bearing/test/section_04_0141.wav,loc,A,bearing/test/section_04_source_test_anomaly_0141_vel_16_loc_A.wav
bearing/test/section_04_0142.wav,loc,D,bearing/test/section_04_source_test_anomaly_0142_vel_8_loc_D.wav
bearing/test/section_04_0143.wav,loc,C,bearing/test/section_04_source_test_normal_0143_vel_16_loc_C.wav
bearing/test/section_04_0144.wav,loc,H,bearing/test/section_04_target_test_normal_0144_vel_8_loc_H.wav
bearing/test/section_04_0145.wav,loc,A,bearing/test/section_04_source_test_anomaly_0145_vel_8_loc_A.wav
bearing/test/section_04_0146.wav,loc,E,bearing/test/section_04_target_test_anomaly_0146_vel_16_loc_E.wav
bearing/test/section_04_0147.wav,loc,A,bearing/test/section_04_source_test_anomaly_0147_vel_8_loc_A.wav
bearing/test/section_04_0148.wav,loc,E,bearing/test/section_04_target_test_normal_0148_vel_8_loc_E.wav
bearing/test/section_04_0149.wav,loc,C,bearing/test/section_04_source_test_normal_0149_vel_16_loc_C.wav
bearing/test/section_04_0150.wav,loc,D,bearing/test/section_04_source_test_normal_0150_vel_16_loc_D.wav
bearing/test/section_04_0151.wav,loc,E,bearing/test/section_04_target_test_normal_0151_vel_8_loc_E.wav
bearing/test/section_04_0152.wav,loc,D,bearing/test/section_04_source_test_anomaly_0152_vel_16_loc_D.wav
bearing/test/section_04_0153.wav,loc,D,bearing/test/section_04_source_test_normal_0153_vel_16_loc_D.wav
bearing/test/section_04_0154.wav,loc,C,bearing/test/section_04_source_test_anomaly_0154_vel_8_loc_C.wav
bearing/test/section_04_0155.wav,loc,G,bearing/test/section_04_target_test_normal_0155_vel_8_loc_G.wav
bearing/test/section_04_0156.wav,loc,F,bearing/test/section_04_target_test_normal_0156_vel_16_loc_F.wav
bearing/test/section_04_0157.wav,loc,G,bearing/test/section_04_target_test_anomaly_0157_vel_16_loc_G.wav
bearing/test/section_04_0158.wav,loc,H,bearing/test/section_04_target_test_normal_0158_vel_8_loc_H.wav
bearing/test/section_04_0159.wav,loc,A,bearing/test/section_04_source_test_anomaly_0159_vel_16_loc_A.wav
bearing/test/section_04_0160.wav,loc,F,bearing/test/section_04_target_test_anomaly_0160_vel_16_loc_F.wav
bearing/test/section_04_0161.wav,loc,H,bearing/test/section_04_target_test_normal_0161_vel_16_loc_H.wav
bearing/test/section_04_0162.wav,loc,F,bearing/test/section_04_target_test_normal_0162_vel_8_loc_F.wav
bearing/test/section_04_0163.wav,loc,H,bearing/test/section_04_target_test_normal_0163_vel_8_loc_H.wav
bearing/test/section_04_0164.wav,loc,G,bearing/test/section_04_target_test_anomaly_0164_vel_8_loc_G.wav
bearing/test/section_04_0165.wav,loc,F,bearing/test/section_04_target_test_normal_0165_vel_16_loc_F.wav
bearing/test/section_04_0166.wav,loc,B,bearing/test/section_04_source_test_normal_0166_vel_16_loc_B.wav
bearing/test/section_04_0167.wav,loc,H,bearing/test/section_04_target_test_normal_0167_vel_16_loc_H.wav
bearing/test/section_04_0168.wav,loc,B,bearing/test/section_04_source_test_normal_0168_vel_8_loc_B.wav
bearing/test/section_04_0169.wav,loc,A,bearing/test/section_04_source_test_anomaly_0169_vel_8_loc_A.wav
bearing/test/section_04_0170.wav,loc,C,bearing/test/section_04_source_test_normal_0170_vel_8_loc_C.wav
bearing/test/section_04_0171.wav,loc,F,bearing/test/section_04_target_test_normal_0171_vel_8_loc_F.wav
bearing/test/section_04_0172.wav,loc,G,bearing/test/section_04_target_test_anomaly_0172_vel_8_loc_G.wav
bearing/test/section_04_0173.wav,loc,A,bearing/test/section_04_source_test_normal_0173_vel_8_loc_A.wav
bearing/test/section_04_0174.wav,loc,H,bearing/test/section_04_target_test_anomaly_0174_vel_16_loc_H.wav
bearing/test/section_04_0175.wav,loc,A,bearing/test/section_04_source_test_normal_0175_vel_8_loc_A.wav
bearing/test/section_04_0176.wav,loc,B,bearing/test/section_04_source_test_anomaly_0176_vel_8_loc_B.wav
bearing/test/section_04_0177.wav,loc,E,bearing/test/section_04_target_test_anomaly_0177_vel_16_loc_E.wav
bearing/test/section_04_0178.wav,loc,F,bearing/test/section_04_target_test_anomaly_0178_vel_8_loc_F.wav
bearing/test/section_04_0179.wav,loc,H,bearing/test/section_04_target_test_normal_0179_vel_16_loc_H.wav
bearing/test/section_04_0180.wav,loc,D,bearing/test/section_04_source_test_normal_0180_vel_16_loc_D.wav
bearing/test/section_04_0181.wav,loc,H,bearing/test/section_04_target_test_normal_0181_vel_8_loc_H.wav
bearing/test/section_04_0182.wav,loc,B,bearing/test/section_04_source_test_normal_0182_vel_8_loc_B.wav
bearing/test/section_04_0183.wav,loc,H,bearing/test/section_04_target_test_anomaly_0183_vel_8_loc_H.wav
bearing/test/section_04_0184.wav,loc,A,bearing/test/section_04_source_test_anomaly_0184_vel_8_loc_A.wav
bearing/test/section_04_0185.wav,loc,F,bearing/test/section_04_target_test_normal_0185_vel_16_loc_F.wav
bearing/test/section_04_0186.wav,loc,E,bearing/test/section_04_target_test_anomaly_0186_vel_16_loc_E.wav
bearing/test/section_04_0187.wav,loc,H,bearing/test/section_04_target_test_anomaly_0187_vel_8_loc_H.wav
bearing/test/section_04_0188.wav,loc,C,bearing/test/section_04_source_test_anomaly_0188_vel_8_loc_C.wav
bearing/test/section_04_0189.wav,loc,E,bearing/test/section_04_target_test_anomaly_0189_vel_8_loc_E.wav
bearing/test/section_04_0190.wav,loc,A,bearing/test/section_04_source_test_normal_0190_vel_8_loc_A.wav
bearing/test/section_04_0191.wav,loc,B,bearing/test/section_04_source_test_anomaly_0191_vel_16_loc_B.wav
bearing/test/section_04_0192.wav,loc,C,bearing/test/section_04_source_test_normal_0192_vel_8_loc_C.wav
bearing/test/section_04_0193.wav,loc,A,bearing/test/section_04_source_test_normal_0193_vel_16_loc_A.wav
bearing/test/section_04_0194.wav,loc,B,bearing/test/section_04_source_test_anomaly_0194_vel_16_loc_B.wav
bearing/test/section_04_0195.wav,loc,H,bearing/test/section_04_target_test_anomaly_0195_vel_16_loc_H.wav
bearing/test/section_04_0196.wav,loc,G,bearing/test/section_04_target_test_normal_0196_vel_8_loc_G.wav
bearing/test/section_04_0197.wav,loc,D,bearing/test/section_04_source_test_normal_0197_vel_8_loc_D.wav
bearing/test/section_04_0198.wav,loc,A,bearing/test/section_04_source_test_normal_0198_vel_16_loc_A.wav
bearing/test/section_04_0199.wav,loc,H,bearing/test/section_04_target_test_anomaly_0199_vel_8_loc_H.wav
